FL_DATE,CRS_DEP_TIME,OP_UNIQUE_CARRIER,DEST,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,temperature_c,dewpoint_c,altimeter_hpa,Flight_Status,Flight_Status_Binary
2023-03-10,06:15:00,DL,MSP,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:15:00,DL,SLC,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:20:00,WN,OAK,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:20:00,DL,DTW,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:20:00,WN,MDW,360,0,0,10.0,12.2,8.9,30.11,Delayed,1
2023-03-10,06:23:00,AA,PHX,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:25:00,F9,DEN,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:25:00,AA,PHL,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:25:00,DL,ATL,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:30:00,OO,LAX,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:30:00,AA,DFW,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:35:00,WN,DEN,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:45:00,WN,DAL,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:45:00,UA,DEN,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:45:00,WN,LAS,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,06:48:00,UA,ORD,360,0,0,10.0,12.2,8.9,30.11,On-Time,0
2023-03-10,07:00:00,WN,SMF,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:00:00,OO,LAX,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:00:00,WN,SJC,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:00:00,OO,SMF,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:00:00,OO,SJC,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:00:00,NK,LAS,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:01:00,DL,JFK,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:10:00,WN,AUS,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:15:00,UA,EWR,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:15:00,AA,DFW,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:30:00,WN,SJC,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:32:00,DL,SEA,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:35:00,HA,HNL,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:45:00,WN,OAK,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:45:00,AA,CLT,360,4,0,10.0,13.3,8.9,30.1,On-Time,0
2023-03-10,07:55:00,WN,SFO,360,0,0,10.0,13.3,8.3,30.12,Delayed,1
2023-03-10,08:00:00,AS,SEA,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:00:00,WN,SJC,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:00:00,B6,JFK,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:00:00,WN,SMF,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:00:00,UA,IAH,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:00:00,AS,PDX,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:00:00,OO,SLC,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:03:00,UA,SFO,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:05:00,WN,LAS,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:15:00,OO,SFO,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:15:00,DL,ATL,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:15:00,AA,DFW,360,0,0,10.0,13.3,8.3,30.12,Delayed,1
2023-03-10,08:20:00,WN,DEN,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:25:00,WN,PHX,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:26:00,G4,DSM,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:30:00,AS,FLL,360,0,0,10.0,13.3,8.3,30.12,Delayed,1
2023-03-10,08:30:00,WN,SJC,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:39:00,UA,ORD,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:45:00,WN,LAS,360,0,0,10.0,13.3,8.3,30.12,On-Time,0
2023-03-10,08:54:00,UA,DEN,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,08:55:00,AS,BOS,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:00:00,WN,SJC,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:00:00,WN,SMF,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:10:00,AS,EWR,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:15:00,WN,HNL,360,0,0,10.0,15.0,10.0,30.11,Delayed,1
2023-03-10,09:15:00,OO,SJC,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:15:00,OO,STS,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:15:00,AA,DFW,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:20:00,WN,PHX,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:20:00,AS,JFK,360,0,0,10.0,15.0,10.0,30.11,Delayed,1
2023-03-10,09:30:00,WN,LAS,360,0,0,10.0,15.0,10.0,30.11,Delayed,1
2023-03-10,09:35:00,AS,HNL,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:45:00,WN,OAK,360,0,0,10.0,15.0,10.0,30.11,On-Time,0
2023-03-10,09:50:00,AA,PHX,360,0,0,10.0,15.0,10.0,30.11,Delayed,1
2023-03-10,10:00:00,WN,TUS,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:00:00,WN,SMF,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:00:00,WN,SJC,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:00:00,AS,OGG,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:06:00,AS,AUS,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:07:00,DL,SLC,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:10:00,WN,LAS,360,0,0,10.0,15.6,8.3,30.12,Delayed,1
2023-03-10,10:10:00,OO,SMF,360,0,0,10.0,15.6,8.3,30.12,Delayed,1
2023-03-10,10:15:00,UA,SFO,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:15:00,WN,PHX,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:15:00,AS,LIH,360,0,0,10.0,15.6,8.3,30.12,Delayed,1
2023-03-10,10:25:00,WN,DAL,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:25:00,HA,OGG,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:31:00,UA,IAH,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:35:00,WN,OAK,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:38:00,OO,LAX,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:41:00,OO,LAX,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:45:00,WN,ELP,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:45:00,WN,AUS,360,0,0,10.0,15.6,8.3,30.12,Delayed,1
2023-03-10,10:50:00,OO,SFO,360,0,0,10.0,15.6,8.3,30.12,On-Time,0
2023-03-10,10:54:00,UA,ORD,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:00:00,WN,SMF,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:00:00,AA,DFW,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:00:00,DL,SEA,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:05:00,WN,BNA,360,3,0,10.0,16.7,9.4,30.12,Delayed,1
2023-03-10,11:10:00,WN,LAS,360,3,0,10.0,16.7,9.4,30.12,Delayed,1
2023-03-10,11:15:00,NK,LAS,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:15:00,WN,PHX,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:15:00,AS,MCO,360,3,0,10.0,16.7,9.4,30.12,Delayed,1
2023-03-10,11:20:00,UA,DEN,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:20:00,OO,SBP,360,3,0,10.0,16.7,9.4,30.12,On-Time,0
2023-03-10,11:35:00,WN,RNO,360,5,0,10.0,16.7,7.2,30.11,On-Time,0
2023-03-10,11:35:00,WN,OAK,360,5,0,10.0,16.7,7.2,30.11,On-Time,0
2023-03-10,11:40:00,WN,DEN,360,5,0,10.0,16.7,7.2,30.11,On-Time,0
2023-03-10,11:45:00,OO,SJC,360,5,0,10.0,16.7,7.2,30.11,On-Time,0
2023-03-10,11:45:00,AS,SEA,360,5,0,10.0,16.7,7.2,30.11,Delayed,1
2023-03-10,11:50:00,DL,DTW,360,5,0,10.0,16.7,7.2,30.11,Delayed,1
2023-03-10,12:00:00,DL,ATL,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:00:00,WN,SJC,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:00:00,WN,SMF,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:05:00,WN,SLC,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:05:00,WN,LAS,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:06:00,UA,IAH,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:15:00,WN,MCI,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:19:00,AA,PHX,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:19:00,F9,PHX,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:30:00,WN,PHX,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:32:00,AA,ORD,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:40:00,WN,SAT,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:40:00,WN,BWI,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:45:00,UA,IAD,160,4,0,10.0,17.2,7.2,30.1,On-Time,0
2023-03-10,12:49:00,UA,DEN,160,4,0,10.0,17.2,7.2,30.1,Delayed,1
2023-03-10,12:55:00,DL,MSP,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,12:55:00,AA,DFW,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:00:00,OO,SFO,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:00:00,WN,SMF,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:05:00,DL,JFK,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:05:00,WN,SFO,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:05:00,B6,JFK,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:15:00,WN,OAK,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:15:00,WN,LAS,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:25:00,OO,FAT,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:35:00,DL,SEA,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:35:00,DL,SLC,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:45:00,OO,SMF,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:45:00,AS,SEA,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:45:00,B6,BOS,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:48:00,UA,SFO,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:50:00,WN,HNL,140,7,0,10.0,17.2,6.7,30.07,Delayed,1
2023-03-10,13:50:00,UA,IAH,140,7,0,10.0,17.2,6.7,30.07,On-Time,0
2023-03-10,13:52:00,F9,DEN,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,13:55:00,AA,DFW,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,13:55:00,AS,PDX,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,13:58:00,UA,EWR,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:00:00,WN,SMF,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:00:00,WN,PHX,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:00:00,WN,SJC,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:05:00,NK,OAK,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:05:00,WN,DEN,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:10:00,AS,AUS,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:18:00,AA,CLT,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:20:00,WN,ABQ,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:35:00,WN,OAK,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:35:00,WN,STL,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:43:00,DL,ATL,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:45:00,OO,MRY,150,5,0,10.0,16.7,8.3,30.05,Delayed,1
2023-03-10,14:45:00,DL,MSP,150,5,0,10.0,16.7,8.3,30.05,On-Time,0
2023-03-10,14:52:00,OO,LAX,200,8,0,7.0,15.6,8.3,30.06,Delayed,1
2023-03-10,14:53:00,AA,DFW,200,8,0,7.0,15.6,8.3,30.06,On-Time,0
2023-03-10,15:00:00,WN,SMF,200,8,0,7.0,15.6,8.3,30.06,On-Time,0
2023-03-10,15:00:00,WN,SJC,200,8,0,7.0,15.6,8.3,30.06,On-Time,0
2023-03-10,15:05:00,OO,SJC,200,8,0,7.0,15.6,8.3,30.06,On-Time,0
2023-03-10,15:10:00,WN,DAL,200,8,0,7.0,15.6,8.3,30.06,On-Time,0
2023-03-10,15:15:00,NK,LAS,200,8,0,7.0,15.6,8.3,30.06,Delayed,1
2023-03-10,15:20:00,UA,IAH,200,8,0,7.0,15.6,8.3,30.06,On-Time,0
2023-03-10,15:20:00,WN,LAS,200,8,0,7.0,15.6,8.3,30.06,Delayed,1
2023-03-10,15:25:00,OO,SFO,160,5,0,2.5,14.4,10.6,30.07,On-Time,0
2023-03-10,15:39:00,DL,SEA,160,5,0,2.5,14.4,10.6,30.07,Delayed,1
2023-03-10,15:40:00,AS,SEA,160,5,0,2.5,14.4,10.6,30.07,On-Time,0
2023-03-10,15:45:00,OO,SFO,160,5,0,2.5,14.4,10.6,30.07,On-Time,0
2023-03-10,15:45:00,WN,SFO,160,5,0,2.5,14.4,10.6,30.07,Delayed,1
2023-03-10,16:00:00,WN,SMF,160,6,0,1.5,13.9,11.7,30.07,On-Time,0
2023-03-10,16:00:00,WN,SJC,160,6,0,1.5,13.9,11.7,30.07,Delayed,1
2023-03-10,16:10:00,WN,AUS,160,6,0,1.5,13.9,11.7,30.07,On-Time,0
2023-03-10,16:11:00,G4,LAS,160,6,0,1.5,13.9,11.7,30.07,Delayed,1
2023-03-10,16:17:00,UA,DEN,140,7,0,1.25,13.9,11.7,30.06,Delayed,1
2023-03-10,16:30:00,WN,HOU,140,8,0,1.5,13.9,12.2,30.06,On-Time,0
2023-03-10,16:30:00,WN,OAK,140,8,0,1.5,13.9,12.2,30.06,On-Time,0
2023-03-10,16:39:00,AA,DFW,140,8,0,1.5,13.9,12.2,30.06,On-Time,0
2023-03-10,16:40:00,AA,PHX,140,8,0,1.5,13.9,12.2,30.06,Delayed,1
2023-03-10,16:51:00,F9,DFW,170,6,0,1.25,13.9,11.7,30.07,Delayed,1
2023-03-10,16:52:00,UA,ORD,180,6,0,1.25,13.9,12.2,30.08,On-Time,0
2023-03-10,17:00:00,WN,SJC,180,6,0,1.25,13.9,12.2,30.08,Delayed,1
2023-03-10,17:00:00,WN,SMF,180,6,0,1.25,13.9,12.2,30.08,Delayed,1
2023-03-10,17:00:00,AS,PDX,180,6,0,1.25,13.9,12.2,30.08,On-Time,0
2023-03-10,17:05:00,WN,PHX,180,6,0,1.25,13.9,12.2,30.08,Delayed,1
2023-03-10,17:10:00,WN,LAS,160,5,0,1.75,13.9,12.2,30.08,Delayed,1
2023-03-10,17:12:00,DL,SLC,150,5,0,2.0,13.9,12.2,30.08,On-Time,0
2023-03-10,17:20:00,OO,SJC,150,5,0,1.75,13.9,12.2,30.08,Delayed,1
2023-03-10,17:20:00,OO,SMF,150,5,0,1.75,13.9,12.2,30.08,Delayed,1
2023-03-10,17:25:00,AS,SEA,150,5,0,1.75,13.9,12.2,30.08,Delayed,1
2023-03-10,17:30:00,WN,OAK,150,5,0,1.75,13.9,12.2,30.08,Delayed,1
2023-03-10,17:35:00,OO,SFO,140,6,0,1.25,13.9,12.2,30.08,Delayed,1
2023-03-10,17:45:00,WN,DAL,140,6,0,1.25,13.9,12.2,30.08,Delayed,1
2023-03-10,18:00:00,WN,SMF,160,6,0,1.5,14.4,12.8,30.08,Delayed,1
2023-03-10,18:00:00,WN,SJC,160,6,0,1.5,14.4,12.8,30.08,On-Time,0
2023-03-10,18:00:00,WN,SFO,160,6,0,1.5,14.4,12.8,30.08,Delayed,1
2023-03-10,18:15:00,WN,LAS,160,6,0,1.5,14.4,12.8,30.08,Delayed,1
2023-03-10,18:20:00,AS,BOI,160,6,0,1.5,14.4,12.8,30.08,On-Time,0
2023-03-10,18:25:00,UA,DEN,160,6,0,1.5,14.4,12.8,30.08,On-Time,0
2023-03-10,18:30:00,WN,SMF,150,5,0,2.5,14.4,12.8,30.07,On-Time,0
2023-03-10,18:30:00,WN,DEN,150,5,0,2.5,14.4,12.8,30.07,Delayed,1
2023-03-10,18:54:00,UA,SFO,120,3,0,2.5,15.0,13.3,30.09,On-Time,0
2023-03-10,19:00:00,OO,FAT,120,3,0,3.0,15.0,13.3,30.08,On-Time,0
2023-03-10,19:00:00,WN,SMF,120,3,0,3.0,15.0,13.3,30.08,On-Time,0
2023-03-10,19:05:00,WN,PHX,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:05:00,NK,LAS,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:08:00,DL,SLC,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:15:00,WN,OAK,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:16:00,DL,SEA,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:30:00,OO,SJC,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:30:00,WN,SJC,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:35:00,AS,SEA,120,3,0,3.0,15.0,13.3,30.08,On-Time,0
2023-03-10,19:35:00,WN,MDW,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:45:00,WN,LAS,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,19:50:00,OO,SFO,120,3,0,3.0,15.0,13.3,30.08,Delayed,1
2023-03-10,20:00:00,WN,DEN,140,6,0,4.0,15.0,13.3,30.08,On-Time,0
2023-03-10,20:00:00,WN,SJC,140,6,0,4.0,15.0,13.3,30.08,Delayed,1
2023-03-10,20:00:00,WN,SMF,140,6,0,4.0,15.0,13.3,30.08,Delayed,1
2023-03-10,20:05:00,WN,RNO,170,6,0,6.0,15.0,13.3,30.09,Delayed,1
2023-03-10,20:05:00,WN,PHX,170,6,0,6.0,15.0,13.3,30.09,On-Time,0
2023-03-10,20:05:00,WN,OAK,170,6,0,6.0,15.0,13.3,30.09,Delayed,1
2023-03-10,20:15:00,WN,AUS,170,6,0,6.0,15.0,13.3,30.09,Delayed,1
2023-03-10,20:25:00,WN,LAS,170,6,0,6.0,15.0,13.3,30.09,Delayed,1
2023-03-10,20:30:00,OO,SMF,170,5,0,1.75,15.0,13.3,30.1,Delayed,1
2023-03-10,20:30:00,WN,SFO,170,5,0,1.75,15.0,13.3,30.1,Delayed,1
2023-03-10,20:30:00,AS,GEG,170,5,0,1.75,15.0,13.3,30.1,Delayed,1
2023-03-10,20:34:00,B6,BOS,170,5,0,1.75,15.0,13.3,30.1,On-Time,0
2023-03-10,20:40:00,NK,LAS,170,5,0,2.5,15.0,13.3,30.09,Delayed,1
2023-03-10,20:55:00,AS,SEA,160,3,0,2.5,15.0,13.3,30.1,Delayed,1
2023-03-10,20:55:00,AS,PDX,160,3,0,2.5,15.0,13.3,30.1,Delayed,1
2023-03-10,21:00:00,WN,SJC,150,6,0,4.0,15.0,13.3,30.1,Delayed,1
2023-03-10,21:00:00,UA,EWR,150,6,0,4.0,15.0,13.3,30.1,Delayed,1
2023-03-10,21:10:00,WN,LAS,150,6,0,4.0,15.0,13.3,30.1,Delayed,1
2023-03-10,21:25:00,WN,OAK,150,6,0,4.0,15.0,13.3,30.1,On-Time,0
2023-03-10,21:25:00,WN,PHX,150,6,0,4.0,15.0,13.3,30.1,Delayed,1
2023-03-10,21:30:00,UA,IAD,150,6,0,4.0,15.0,13.3,30.1,Delayed,1
2023-03-10,21:34:00,B6,JFK,160,6,0,4.0,15.0,13.3,30.09,Delayed,1
2023-03-10,21:45:00,B6,FLL,140,4,0,2.5,15.0,13.3,30.09,Delayed,1
2023-03-10,21:55:00,WN,LAS,170,4,0,2.0,15.0,13.9,30.09,Cancelled,1
2023-03-10,22:00:00,WN,DEN,170,4,0,2.0,15.0,13.9,30.09,Cancelled,1
2023-03-10,22:01:00,F9,LAS,170,4,0,2.0,15.0,13.9,30.09,Delayed,1
2023-03-10,22:04:00,DL,BOS,160,5,0,1.5,15.0,13.3,30.09,On-Time,0
2023-03-10,22:05:00,AA,CLT,160,5,0,1.5,15.0,13.3,30.09,Delayed,1
2023-03-10,22:20:00,DL,DTW,160,5,0,2.5,15.0,13.9,30.09,On-Time,0
2023-03-10,22:23:00,UA,EWR,160,5,0,2.5,15.0,13.9,30.09,On-Time,0
2023-03-10,22:27:00,F9,MCO,160,5,0,2.5,15.0,13.9,30.09,Delayed,1
2023-03-10,22:30:00,DL,JFK,160,5,0,2.5,15.0,13.9,30.09,Cancelled,1
2023-03-10,22:30:00,UA,ORD,160,5,0,2.5,15.0,13.9,30.09,On-Time,0
2023-03-10,22:30:00,DL,ATL,160,5,0,2.5,15.0,13.9,30.09,Delayed,1
2023-03-10,22:30:00,AA,MIA,160,5,0,2.5,15.0,13.9,30.09,On-Time,0
2023-03-10,22:50:00,AS,JFK,150,6,0,3.0,15.6,13.9,30.08,Delayed,1
2023-03-10,22:55:00,AA,PHL,180,6,0,3.0,15.6,13.9,30.09,On-Time,0
2023-03-10,22:59:00,AA,ORD,180,6,0,3.0,15.6,13.9,30.09,Delayed,1
2023-03-11,06:15:00,UA,SFO,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:15:00,DL,SLC,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:15:00,AA,ORD,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:15:00,DL,MSP,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:15:00,AA,CLT,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:20:00,WN,STL,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:20:00,DL,DTW,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:23:00,AA,PHX,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:25:00,F9,DEN,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:25:00,WN,LAS,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:25:00,AA,PHL,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:25:00,DL,ATL,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:30:00,WN,SMF,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:30:00,AA,DFW,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:30:00,WN,MDW,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:30:00,OO,LAX,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:35:00,WN,BWI,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:35:00,WN,BNA,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:40:00,WN,DAL,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:40:00,WN,DEN,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:40:00,WN,HOU,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,06:45:00,UA,DEN,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:48:00,UA,ORD,170,9,0,4.0,15.0,13.3,30.07,On-Time,0
2023-03-11,06:50:00,WN,SJC,170,9,0,4.0,15.0,13.3,30.07,Delayed,1
2023-03-11,07:00:00,OO,SMF,150,8,0,10.0,15.0,13.9,30.07,On-Time,0
2023-03-11,07:00:00,OO,LAX,150,8,0,10.0,15.0,13.9,30.07,Delayed,1
2023-03-11,07:00:00,AS,PDX,150,8,0,10.0,15.0,13.9,30.07,On-Time,0
2023-03-11,07:00:00,OO,SJC,150,8,0,10.0,15.0,13.9,30.07,On-Time,0
2023-03-11,07:00:00,OO,HDN,150,8,0,10.0,15.0,13.9,30.07,On-Time,0
2023-03-11,07:00:00,NK,LAS,150,8,0,10.0,15.0,13.9,30.07,On-Time,0
2023-03-11,07:01:00,DL,JFK,150,8,0,10.0,15.0,13.9,30.07,Delayed,1
2023-03-11,07:05:00,WN,PHX,150,8,0,10.0,15.0,13.9,30.07,Delayed,1
2023-03-11,07:15:00,UA,EWR,180,6,0,5.0,15.6,13.9,30.08,On-Time,0
