local_date,local_time,station_id,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,temperature_c,dewpoint_c,altimeter_hpa
12/14/23,17:51:01,KSAN,340.0,4.0,0.0,10.0,17.2,5.0,30.13
12/14/23,18:51:01,KSAN,0.0,0.0,0.0,10.0,16.1,5.0,30.14
12/14/23,19:51:01,KSAN,0.0,0.0,0.0,10.0,13.9,5.0,30.14
12/14/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,4.4,30.15
12/14/23,21:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,3.3,30.15
12/14/23,22:51:02,KSAN,40.0,4.0,0.0,10.0,11.7,2.2,30.15
12/14/23,23:51:02,KSAN,0.0,0.0,0.0,10.0,11.1,0.6,30.16
12/15/23,00:51:02,KSAN,0.0,0.0,0.0,10.0,10.0,1.7,30.15
12/15/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,2.2,30.15
12/15/23,02:51:02,KSAN,0.0,0.0,0.0,10.0,8.9,2.2,30.15
12/15/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,8.3,1.1,30.15
12/15/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,8.3,0.0,30.15
12/15/23,05:51:02,KSAN,0.0,0.0,0.0,10.0,8.9,-0.6,30.15
12/15/23,06:51:02,KSAN,,5.0,0.0,10.0,11.1,-2.8,30.15
12/15/23,07:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,1.1,30.16
12/15/23,08:51:02,KSAN,30.0,5.0,0.0,10.0,16.7,-0.6,30.16
12/15/23,09:51:02,KSAN,340.0,4.0,0.0,10.0,18.9,-0.6,30.16
12/15/23,10:51:02,KSAN,350.0,5.0,0.0,10.0,22.2,-0.6,30.13
12/15/23,11:51:02,KSAN,340.0,4.0,0.0,10.0,24.4,1.1,30.09
12/15/23,12:51:02,KSAN,330.0,6.0,0.0,10.0,25.0,-1.1,30.06
12/15/23,13:51:02,KSAN,300.0,6.0,0.0,10.0,23.3,-2.2,30.04
12/15/23,14:51:02,KSAN,320.0,7.0,0.0,10.0,23.3,-1.1,30.02
12/15/23,15:51:02,KSAN,320.0,5.0,0.0,10.0,22.2,1.7,30.03
12/15/23,16:51:01,KSAN,320.0,5.0,0.0,10.0,18.9,6.7,30.05
12/15/23,17:51:01,KSAN,0.0,0.0,0.0,10.0,16.7,5.6,30.07
12/15/23,18:51:01,KSAN,0.0,0.0,0.0,10.0,15.6,5.0,30.08
12/15/23,19:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,5.6,30.08
12/15/23,20:51:02,KSAN,300.0,4.0,0.0,10.0,12.8,5.0,30.09
12/15/23,22:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,5.0,30.08
12/15/23,23:51:02,KSAN,290.0,4.0,0.0,10.0,13.9,0.6,30.07
12/16/23,00:51:02,KSAN,0.0,0.0,0.0,10.0,12.8,-1.1,30.07
12/16/23,01:51:02,KSAN,310.0,4.0,0.0,10.0,11.1,-0.6,30.06
12/16/23,02:51:02,KSAN,310.0,4.0,0.0,10.0,9.4,0.0,30.05
12/16/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,0.0,30.04
12/16/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,10.0,0.6,30.05
12/16/23,05:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,0.0,30.06
12/16/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,10.0,0.0,30.08
12/16/23,07:51:02,KSAN,260.0,3.0,0.0,10.0,11.1,0.6,30.08
12/16/23,08:51:02,KSAN,290.0,4.0,0.0,10.0,15.0,0.6,30.09
12/16/23,09:51:02,KSAN,330.0,4.0,0.0,10.0,19.4,1.7,30.1
12/16/23,10:51:02,KSAN,0.0,0.0,0.0,10.0,22.8,0.6,30.07
12/16/23,11:51:02,KSAN,0.0,0.0,0.0,10.0,24.4,0.6,30.04
12/16/23,12:51:02,KSAN,300.0,5.0,0.0,10.0,25.0,-1.1,30.01
12/16/23,13:51:02,KSAN,330.0,7.0,0.0,10.0,22.8,4.4,30.0
12/16/23,14:51:02,KSAN,310.0,9.0,0.0,10.0,20.6,8.9,30.01
12/16/23,15:51:02,KSAN,320.0,11.0,15.0,10.0,18.9,13.9,30.04
12/16/23,16:51:01,KSAN,10.0,3.0,0.0,10.0,17.8,12.2,30.04
12/16/23,17:51:01,KSAN,0.0,0.0,0.0,10.0,17.8,5.6,30.05
12/16/23,18:51:01,KSAN,290.0,3.0,0.0,10.0,15.0,7.2,30.05
12/16/23,19:51:01,KSAN,0.0,0.0,0.0,10.0,14.4,6.1,30.05
12/16/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,5.6,30.06
12/16/23,21:51:02,KSAN,290.0,3.0,0.0,10.0,12.2,5.6,30.06
12/16/23,22:51:02,KSAN,350.0,4.0,0.0,10.0,11.7,2.8,30.05
12/16/23,23:51:02,KSAN,0.0,0.0,0.0,10.0,11.1,2.8,30.04
12/17/23,00:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,2.8,30.05
12/17/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,10.0,3.9,30.06
12/17/23,02:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,2.8,30.04
12/17/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,10.0,1.7,30.0
12/17/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,1.1,30.0
12/17/23,05:51:02,KSAN,0.0,0.0,0.0,10.0,8.9,1.1,30.0
12/17/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,8.3,1.1,30.0
12/17/23,07:51:02,KSAN,0.0,0.0,0.0,10.0,11.7,1.1,30.02
12/17/23,08:51:02,KSAN,0.0,0.0,0.0,10.0,16.1,1.1,30.05
12/17/23,09:51:02,KSAN,340.0,5.0,0.0,10.0,21.1,-0.6,30.07
12/17/23,10:51:02,KSAN,330.0,5.0,0.0,10.0,20.6,6.7,30.07
12/17/23,11:51:02,KSAN,,3.0,0.0,10.0,21.7,7.8,30.02
12/17/23,12:51:02,KSAN,0.0,0.0,0.0,10.0,22.8,8.3,30.0
12/17/23,13:51:02,KSAN,180.0,6.0,0.0,10.0,21.7,7.2,30.0
12/17/23,14:51:02,KSAN,0.0,0.0,0.0,10.0,21.7,5.6,29.97
12/17/23,15:51:02,KSAN,310.0,3.0,0.0,10.0,21.7,3.9,29.97
12/17/23,16:51:01,KSAN,0.0,0.0,0.0,10.0,20.0,2.2,29.95
12/17/23,17:51:01,KSAN,0.0,0.0,0.0,10.0,17.8,3.3,29.94
12/17/23,18:51:01,KSAN,0.0,0.0,0.0,10.0,16.7,5.0,29.95
12/17/23,19:51:01,KSAN,60.0,4.0,0.0,10.0,16.7,8.9,29.96
12/17/23,20:51:02,KSAN,320.0,5.0,0.0,10.0,15.6,10.6,29.98
12/17/23,21:51:02,KSAN,0.0,0.0,0.0,10.0,14.4,8.9,29.99
12/17/23,22:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,9.4,29.98
12/17/23,23:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,7.2,29.99
12/18/23,00:51:02,KSAN,0.0,0.0,0.0,10.0,12.8,7.8,30.0
12/18/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,9.4,30.0
12/18/23,02:39:02,KSAN,0.0,0.0,0.0,10.0,11.1,7.2,30.0
12/18/23,02:47:02,KSAN,0.0,0.0,0.0,10.0,12.0,7.0,30.01
12/18/23,02:51:02,KSAN,0.0,0.0,0.0,10.0,11.7,6.7,30.01
12/18/23,03:32:02,KSAN,50.0,3.0,0.0,10.0,11.7,7.8,30.0
12/18/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,8.3,29.99
12/18/23,04:51:02,KSAN,130.0,3.0,0.0,10.0,13.9,11.1,29.96
12/18/23,05:51:02,KSAN,230.0,4.0,0.0,10.0,14.4,9.4,29.98
12/18/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,7.8,30.01
12/18/23,07:51:02,KSAN,0.0,0.0,0.0,10.0,15.0,5.6,30.01
12/18/23,08:51:02,KSAN,,4.0,0.0,10.0,15.6,6.7,30.02
12/18/23,09:18:02,KSAN,,3.0,0.0,10.0,16.1,6.7,30.06
12/18/23,09:20:02,KSAN,180.0,3.0,0.0,10.0,16.7,6.7,30.06
12/18/23,09:51:02,KSAN,0.0,0.0,0.0,10.0,17.8,7.2,30.05
12/18/23,10:51:02,KSAN,60.0,3.0,0.0,10.0,18.9,7.8,30.03
12/18/23,11:51:02,KSAN,0.0,0.0,0.0,10.0,21.1,5.0,29.99
12/18/23,12:51:02,KSAN,160.0,3.0,0.0,10.0,22.2,6.1,29.95
12/18/23,13:51:02,KSAN,210.0,6.0,0.0,10.0,22.8,6.1,29.93
12/18/23,14:51:02,KSAN,0.0,0.0,0.0,10.0,22.2,6.7,29.92
12/18/23,15:51:02,KSAN,310.0,6.0,0.0,10.0,19.4,8.3,29.93
12/18/23,16:51:01,KSAN,340.0,4.0,0.0,10.0,18.3,10.6,29.92
12/18/23,17:51:01,KSAN,310.0,4.0,0.0,10.0,17.2,11.7,29.93
12/18/23,18:51:01,KSAN,0.0,0.0,0.0,10.0,17.2,12.2,29.95
12/18/23,19:51:02,KSAN,0.0,0.0,0.0,10.0,16.7,11.1,29.95
12/18/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,17.2,10.0,29.96
12/18/23,21:51:02,KSAN,0.0,0.0,0.0,10.0,16.1,10.0,29.96
12/18/23,22:51:02,KSAN,0.0,0.0,0.0,10.0,16.1,9.4,29.96
12/18/23,23:51:02,KSAN,0.0,0.0,0.0,10.0,15.6,9.4,29.96
12/19/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,15.6,11.1,29.96
12/19/23,02:51:02,KSAN,110.0,4.0,0.0,10.0,15.0,11.1,29.93
12/19/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,15.0,10.6,29.94
12/19/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,14.4,10.0,29.94
12/19/23,05:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,10.0,29.93
12/19/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,10.0,29.94
12/19/23,07:51:02,KSAN,190.0,3.0,0.0,10.0,16.1,10.6,29.94
12/19/23,08:51:02,KSAN,210.0,3.0,0.0,8.0,17.2,10.0,29.95
12/19/23,09:51:02,KSAN,,3.0,0.0,9.0,18.9,5.6,29.96
12/19/23,10:51:02,KSAN,160.0,5.0,0.0,7.0,20.6,5.6,29.94
12/19/23,11:51:02,KSAN,220.0,8.0,0.0,10.0,19.4,11.1,29.92
12/19/23,12:51:02,KSAN,200.0,7.0,0.0,10.0,19.4,11.1,29.9
12/19/23,13:51:02,KSAN,220.0,6.0,0.0,10.0,19.4,12.8,29.89
12/19/23,14:51:02,KSAN,,5.0,0.0,10.0,18.3,13.3,29.89
12/19/23,15:26:02,KSAN,200.0,4.0,0.0,10.0,18.3,14.4,29.89
12/19/23,15:51:02,KSAN,220.0,5.0,0.0,10.0,18.3,15.0,29.89
12/19/23,16:06:01,KSAN,290.0,5.0,0.0,10.0,17.8,15.0,29.9
12/19/23,16:35:01,KSAN,,5.0,0.0,10.0,17.8,15.0,29.89
12/19/23,16:51:01,KSAN,300.0,3.0,0.0,10.0,17.8,15.0,29.89
12/19/23,17:51:01,KSAN,0.0,0.0,0.0,10.0,17.2,15.0,29.91
12/19/23,18:51:01,KSAN,190.0,5.0,0.0,10.0,17.8,14.4,29.92
12/19/23,19:49:01,KSAN,,6.0,0.0,10.0,18.0,14.0,29.91
12/19/23,19:51:02,KSAN,150.0,5.0,0.0,10.0,17.8,14.4,29.91
12/19/23,20:31:02,KSAN,170.0,4.0,0.0,10.0,17.8,15.6,29.92
12/19/23,20:51:02,KSAN,,3.0,0.0,10.0,17.8,15.6,29.93
12/19/23,21:34:02,KSAN,,4.0,0.0,10.0,17.2,15.6,29.92
12/19/23,21:51:02,KSAN,140.0,5.0,0.0,10.0,17.2,15.6,29.92
12/19/23,22:51:02,KSAN,0.0,0.0,0.0,10.0,16.7,15.0,29.92
12/19/23,23:51:02,KSAN,0.0,0.0,0.0,10.0,16.7,14.4,29.9
12/20/23,00:51:02,KSAN,0.0,0.0,0.0,10.0,17.2,13.9,29.89
12/20/23,01:51:02,KSAN,110.0,4.0,0.0,10.0,16.7,13.9,29.89
12/20/23,02:51:02,KSAN,0.0,0.0,0.0,10.0,16.1,13.9,29.89
12/20/23,03:41:02,KSAN,0.0,0.0,0.0,10.0,16.1,13.3,29.89
12/20/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,16.7,13.9,29.89
12/20/23,04:51:02,KSAN,100.0,4.0,0.0,10.0,16.1,12.8,29.89
12/20/23,05:49:02,KSAN,90.0,4.0,0.0,10.0,16.0,13.0,29.89
12/20/23,05:51:02,KSAN,100.0,4.0,0.0,9.0,15.6,12.8,29.89
12/20/23,06:51:02,KSAN,100.0,5.0,0.0,10.0,15.0,12.2,29.9
12/20/23,07:51:02,KSAN,150.0,3.0,0.0,10.0,16.7,12.2,29.92
12/20/23,08:51:02,KSAN,150.0,4.0,0.0,10.0,17.8,11.7,29.93
12/20/23,09:51:02,KSAN,150.0,6.0,0.0,10.0,18.3,12.2,29.93
12/20/23,10:51:02,KSAN,130.0,7.0,0.0,10.0,20.0,12.8,29.91
12/20/23,11:51:02,KSAN,,6.0,0.0,10.0,19.4,13.9,29.89
12/20/23,12:51:02,KSAN,200.0,13.0,0.0,10.0,19.4,14.4,29.87
12/20/23,13:51:02,KSAN,200.0,9.0,23.0,10.0,18.3,15.0,29.87
12/20/23,14:51:02,KSAN,170.0,7.0,19.0,10.0,18.3,15.6,29.88
12/20/23,15:44:02,KSAN,170.0,8.0,0.0,10.0,18.3,15.6,29.89
12/20/23,15:51:02,KSAN,180.0,8.0,0.0,10.0,18.3,15.6,29.89
12/20/23,16:19:01,KSAN,170.0,6.0,0.0,10.0,18.3,15.6,29.89
12/20/23,16:22:01,KSAN,180.0,6.0,0.0,10.0,18.3,15.6,29.89
12/20/23,16:34:01,KSAN,160.0,6.0,0.0,10.0,18.3,15.6,29.9
12/20/23,16:51:01,KSAN,180.0,5.0,0.0,10.0,18.3,15.6,29.9
12/20/23,17:51:01,KSAN,170.0,8.0,0.0,10.0,17.8,15.6,29.91
12/20/23,18:35:01,KSAN,180.0,8.0,18.0,10.0,18.3,16.1,29.92
12/20/23,18:51:01,KSAN,170.0,13.0,18.0,10.0,17.8,16.1,29.92
12/20/23,19:51:02,KSAN,160.0,11.0,19.0,10.0,17.8,16.1,29.94
12/20/23,20:51:02,KSAN,150.0,9.0,0.0,10.0,17.8,15.6,29.96
12/20/23,21:36:02,KSAN,150.0,7.0,0.0,10.0,17.2,15.0,29.97
12/20/23,21:51:02,KSAN,130.0,6.0,0.0,10.0,17.8,15.0,29.97
12/20/23,22:51:02,KSAN,150.0,6.0,0.0,10.0,17.8,14.4,29.97
12/20/23,23:32:02,KSAN,110.0,5.0,0.0,10.0,17.8,13.9,29.97
12/20/23,23:51:02,KSAN,110.0,5.0,0.0,10.0,17.2,13.9,29.97
12/20/23,23:58:02,KSAN,110.0,5.0,0.0,10.0,17.2,13.9,29.97
12/21/23,00:51:02,KSAN,100.0,5.0,0.0,10.0,16.1,13.9,29.96
12/21/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,15.6,13.3,29.97
12/21/23,02:51:02,KSAN,120.0,3.0,0.0,10.0,15.6,13.3,29.96
12/21/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,14.4,12.8,29.95
12/21/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,14.4,12.8,29.96
12/21/23,05:51:02,KSAN,100.0,3.0,0.0,10.0,15.0,12.8,29.97
12/21/23,06:51:02,KSAN,,5.0,0.0,10.0,16.1,12.2,29.97
12/21/23,07:51:02,KSAN,140.0,6.0,0.0,10.0,16.7,12.2,29.98
12/21/23,08:51:02,KSAN,130.0,7.0,0.0,10.0,17.8,12.2,30.01
12/21/23,09:51:02,KSAN,,5.0,0.0,10.0,19.4,12.8,30.03
12/21/23,10:51:02,KSAN,170.0,8.0,0.0,10.0,20.0,13.3,30.03
12/21/23,11:51:02,KSAN,190.0,11.0,18.0,10.0,20.0,14.4,30.0
12/21/23,12:51:02,KSAN,190.0,13.0,0.0,10.0,20.0,15.0,29.97
12/21/23,13:51:02,KSAN,190.0,9.0,16.0,10.0,21.1,14.4,29.95
12/21/23,14:51:02,KSAN,200.0,12.0,16.0,10.0,20.0,15.0,29.94
12/21/23,15:51:02,KSAN,190.0,8.0,0.0,10.0,18.9,15.0,29.94
12/21/23,16:51:01,KSAN,130.0,4.0,0.0,10.0,18.9,14.4,29.92
12/21/23,17:51:01,KSAN,,3.0,0.0,10.0,18.9,15.0,29.96
12/21/23,18:51:01,KSAN,320.0,4.0,0.0,10.0,17.8,13.9,29.93
12/21/23,19:51:01,KSAN,0.0,0.0,0.0,10.0,17.8,13.9,29.91
12/21/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,18.3,12.2,29.89
12/21/23,21:51:02,KSAN,130.0,3.0,0.0,8.0,18.9,11.1,29.87
12/21/23,22:37:02,KSAN,230.0,7.0,0.0,10.0,18.9,11.7,29.85
12/21/23,22:47:03,KSAN,210.0,8.0,0.0,10.0,18.3,12.2,29.85
12/21/23,22:57:02,KSAN,240.0,12.0,0.0,10.0,18.3,12.8,29.87
12/21/23,23:44:02,KSAN,230.0,20.0,28.0,2.0,15.6,14.4,29.93
12/21/23,23:51:02,KSAN,190.0,13.0,28.0,2.0,15.0,14.4,29.92
12/21/23,23:55:02,KSAN,170.0,7.0,23.0,2.0,15.0,13.9,29.91
12/22/23,00:12:02,KSAN,130.0,8.0,0.0,9.0,15.0,13.9,29.92
12/22/23,00:34:02,KSAN,140.0,7.0,0.0,4.0,15.6,14.4,29.92
12/22/23,00:44:02,KSAN,120.0,6.0,0.0,4.0,15.6,14.4,29.92
12/22/23,00:51:02,KSAN,120.0,8.0,0.0,7.0,15.6,15.0,29.91
12/22/23,01:01:02,KSAN,80.0,8.0,0.0,7.0,15.6,15.0,29.89
12/22/23,01:51:02,KSAN,120.0,8.0,0.0,10.0,15.6,14.4,29.89
12/22/23,02:51:02,KSAN,130.0,7.0,0.0,10.0,15.6,13.3,29.89
12/22/23,03:51:02,KSAN,120.0,5.0,0.0,10.0,15.6,12.8,29.87
12/22/23,04:47:02,KSAN,0.0,0.0,0.0,10.0,14.0,13.0,29.88
12/22/23,04:51:02,KSAN,70.0,3.0,0.0,10.0,14.4,12.8,29.88
12/22/23,05:22:02,KSAN,120.0,3.0,0.0,10.0,14.4,12.2,29.88
12/22/23,05:51:02,KSAN,100.0,3.0,0.0,10.0,15.0,12.2,29.89
12/22/23,06:51:02,KSAN,,4.0,0.0,10.0,16.1,12.2,29.9
12/22/23,07:51:02,KSAN,0.0,0.0,0.0,10.0,15.6,12.8,29.92
12/22/23,08:51:02,KSAN,100.0,4.0,0.0,10.0,15.6,13.3,29.92
12/22/23,09:51:02,KSAN,,3.0,0.0,10.0,16.7,12.2,29.95
12/22/23,10:51:02,KSAN,0.0,0.0,0.0,10.0,16.7,13.3,29.93
12/22/23,11:51:02,KSAN,210.0,5.0,0.0,10.0,17.2,12.8,29.91
12/22/23,12:51:02,KSAN,,5.0,0.0,10.0,17.8,12.8,29.88
12/22/23,13:51:02,KSAN,280.0,7.0,0.0,10.0,17.8,12.8,29.88
12/22/23,14:51:02,KSAN,310.0,8.0,0.0,10.0,17.8,12.8,29.88
12/22/23,15:51:02,KSAN,310.0,6.0,0.0,10.0,16.1,11.7,29.89
12/22/23,16:51:01,KSAN,350.0,5.0,0.0,10.0,16.1,11.7,29.89
12/22/23,17:51:01,KSAN,0.0,0.0,0.0,10.0,15.6,11.7,29.9
12/22/23,18:51:01,KSAN,0.0,0.0,0.0,10.0,14.4,11.7,29.92
12/22/23,19:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,11.7,29.94
12/22/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,29.96
12/22/23,21:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,29.97
12/22/23,22:19:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,29.98
12/22/23,22:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,29.98
12/22/23,23:31:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,29.99
12/22/23,23:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,29.98
12/23/23,00:16:02,KSAN,80.0,4.0,0.0,10.0,13.3,11.7,29.98
12/23/23,00:49:02,KSAN,90.0,3.0,0.0,10.0,13.0,11.0,29.98
12/23/23,00:51:02,KSAN,100.0,3.0,0.0,10.0,13.3,11.1,29.98
12/23/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,10.6,29.98
12/23/23,02:51:02,KSAN,290.0,3.0,0.0,10.0,11.1,10.0,29.99
12/23/23,03:25:02,KSAN,0.0,0.0,0.0,10.0,11.7,10.6,29.98
12/23/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,11.7,10.6,29.98
12/23/23,03:59:02,KSAN,0.0,0.0,0.0,10.0,11.7,10.6,29.99
12/23/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,11.7,10.6,29.99
12/23/23,05:46:02,KSAN,,3.0,0.0,10.0,12.0,11.0,30.01
12/23/23,05:51:02,KSAN,100.0,3.0,0.0,10.0,12.8,10.6,30.01
12/23/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,12.8,10.6,30.03
12/23/23,07:24:02,KSAN,140.0,4.0,0.0,10.0,13.3,11.1,30.04
12/23/23,07:51:02,KSAN,140.0,7.0,0.0,10.0,14.4,11.7,30.04
12/23/23,08:51:02,KSAN,,4.0,0.0,10.0,16.1,12.2,30.06
12/23/23,09:51:02,KSAN,140.0,8.0,0.0,10.0,17.2,12.8,30.07
12/23/23,10:49:02,KSAN,170.0,7.0,0.0,10.0,18.0,13.0,30.07
12/23/23,10:51:02,KSAN,180.0,7.0,0.0,10.0,17.8,12.8,30.07
12/23/23,11:51:02,KSAN,170.0,7.0,0.0,10.0,18.3,13.3,30.05
12/23/23,12:51:02,KSAN,210.0,7.0,0.0,10.0,17.8,12.8,30.04
12/23/23,13:51:02,KSAN,230.0,8.0,20.0,10.0,18.3,12.8,30.03
12/23/23,14:51:02,KSAN,240.0,8.0,16.0,10.0,17.8,12.8,30.04
12/23/23,15:51:02,KSAN,,6.0,0.0,10.0,17.2,12.8,30.05
12/23/23,16:51:01,KSAN,0.0,0.0,0.0,10.0,16.7,12.8,30.06
12/23/23,17:51:01,KSAN,300.0,3.0,0.0,10.0,15.6,12.2,30.08
12/23/23,17:59:01,KSAN,290.0,3.0,0.0,10.0,15.6,12.2,30.08
12/23/23,18:51:01,KSAN,,3.0,0.0,10.0,15.6,12.2,30.09
12/23/23,19:51:02,KSAN,0.0,0.0,0.0,10.0,14.4,12.2,30.08
12/23/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,11.7,30.09
12/23/23,21:51:02,KSAN,0.0,0.0,0.0,10.0,12.8,11.7,30.09
12/23/23,22:51:02,KSAN,0.0,0.0,0.0,10.0,12.8,11.1,30.08
12/23/23,23:51:02,KSAN,0.0,0.0,0.0,9.0,11.7,11.1,30.09
12/24/23,00:51:02,KSAN,50.0,3.0,0.0,9.0,11.1,10.6,30.09
12/24/23,01:51:02,KSAN,0.0,0.0,0.0,10.0,11.1,10.0,30.11
12/24/23,02:51:02,KSAN,0.0,0.0,0.0,9.0,10.6,10.0,30.12
12/24/23,03:51:02,KSAN,0.0,0.0,0.0,10.0,11.1,10.0,30.12
12/24/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,11.7,10.6,30.13
12/24/23,05:51:02,KSAN,120.0,4.0,0.0,10.0,12.2,11.1,30.15
12/24/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,12.2,11.1,30.16
12/24/23,07:51:02,KSAN,0.0,0.0,0.0,10.0,13.3,12.2,30.18
12/24/23,08:51:02,KSAN,80.0,3.0,0.0,10.0,15.0,11.7,30.2
12/24/23,09:51:02,KSAN,160.0,4.0,0.0,10.0,16.7,11.1,30.2
12/24/23,10:51:02,KSAN,160.0,5.0,0.0,10.0,17.8,11.1,30.17
12/24/23,11:51:02,KSAN,210.0,8.0,0.0,10.0,18.3,10.0,30.14
12/24/23,12:51:02,KSAN,300.0,7.0,0.0,10.0,18.3,11.1,30.12
12/24/23,13:51:02,KSAN,290.0,9.0,0.0,10.0,18.3,12.2,30.12
12/24/23,14:51:02,KSAN,310.0,6.0,0.0,10.0,18.3,12.2,30.11
12/24/23,15:51:02,KSAN,300.0,9.0,0.0,10.0,17.2,12.8,30.11
12/24/23,16:51:01,KSAN,320.0,7.0,0.0,10.0,16.1,12.8,30.12
12/24/23,17:51:01,KSAN,360.0,3.0,0.0,10.0,15.6,12.8,30.12
12/24/23,18:51:01,KSAN,0.0,0.0,0.0,10.0,14.4,12.2,30.14
12/24/23,19:51:01,KSAN,10.0,3.0,0.0,10.0,13.9,12.2,30.15
12/24/23,20:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,12.2,30.15
12/24/23,21:26:02,KSAN,0.0,0.0,0.0,10.0,13.9,12.2,30.16
12/24/23,21:51:02,KSAN,0.0,0.0,0.0,10.0,14.4,12.8,30.16
12/24/23,21:59:02,KSAN,0.0,0.0,0.0,10.0,15.0,12.8,30.16
12/24/23,22:51:02,KSAN,,3.0,0.0,10.0,15.0,12.8,30.16
12/24/23,23:01:02,KSAN,,3.0,0.0,10.0,15.6,12.8,30.16
12/24/23,23:28:02,KSAN,0.0,0.0,0.0,8.0,15.0,12.8,30.16
12/24/23,23:51:02,KSAN,0.0,0.0,0.0,6.0,13.9,12.2,30.16
12/25/23,00:51:02,KSAN,0.0,0.0,0.0,7.0,12.2,11.1,30.17
12/25/23,01:51:02,KSAN,0.0,0.0,0.0,7.0,11.7,10.0,30.17
12/25/23,02:42:02,KSAN,0.0,0.0,0.0,8.0,11.7,10.6,30.17
12/25/23,02:51:02,KSAN,40.0,3.0,0.0,5.0,11.7,11.1,30.17
12/25/23,03:51:02,KSAN,340.0,3.0,0.0,6.0,10.6,10.0,30.17
12/25/23,04:51:02,KSAN,0.0,0.0,0.0,10.0,10.0,8.9,30.18
12/25/23,05:51:02,KSAN,0.0,0.0,0.0,10.0,10.6,8.9,30.18
12/25/23,06:51:02,KSAN,0.0,0.0,0.0,10.0,9.4,7.8,30.18
12/25/23,07:51:02,KSAN,0.0,0.0,0.0,10.0,11.1,10.0,30.19
12/25/23,08:51:02,KSAN,0.0,0.0,0.0,10.0,13.9,9.4,30.2
12/25/23,09:51:02,KSAN,0.0,0.0,0.0,10.0,16.1,9.4,30.2
12/25/23,10:51:02,KSAN,,4.0,0.0,10.0,18.3,11.1,30.19
12/25/23,11:51:02,KSAN,290.0,8.0,0.0,10.0,18.3,11.1,30.16
12/25/23,12:51:02,KSAN,300.0,8.0,0.0,10.0,17.8,10.6,30.14
12/25/23,13:51:02,KSAN,300.0,8.0,0.0,10.0,17.2,11.7,30.14
12/25/23,14:51:02,KSAN,320.0,6.0,0.0,10.0,17.2,12.2,30.13
12/25/23,15:51:02,KSAN,320.0,5.0,0.0,10.0,17.2,12.8,30.14
12/25/23,16:51:01,KSAN,300.0,4.0,0.0,10.0,15.6,13.3,30.14
12/25/23,17:23:01,KSAN,0.0,0.0,0.0,10.0,15.6,13.3,30.16
12/25/23,17:51:01,KSAN,300.0,4.0,0.0,10.0,15.6,13.3,30.17
