FL_DATE,CRS_DEP_TIME,DEP_TIME,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,DEST,DEP_DEL15,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,temperature_c,dewpoint_c,altimeter_hpa
2024-02-22,20:00:00,19:59:00,WN,2530,SJC,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:05:00,20:23:00,WN,1092,SFO,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:25:00,20:37:00,WN,3248,PHX,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:25:00,20:22:00,OO,3472,FAT,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:30:00,20:25:00,WN,4165,OAK,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:39:00,20:27:00,B6,2120,BOS,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:40:00,20:41:00,WN,2354,LAS,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:40:00,20:39:00,OO,5636,LAX,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:45:00,20:56:00,OO,3429,SJC,0,0,,0,0,0,0,0,310.0,3.0,0.0,10.0,14.4,11.7,30.18
2024-02-22,20:59:00,22:30:00,OO,3420,SFO,0,0,,0,0,80,0,0,0.0,0.0,0.0,10.0,14.4,12.2,30.2
2024-02-22,21:00:00,,B6,1190,JFK,0,1,A,0,0,0,0,0,0.0,0.0,0.0,10.0,14.4,12.2,30.2
2024-02-22,21:10:00,21:26:00,WN,925,RNO,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,14.4,12.2,30.2
2024-02-22,21:20:00,21:14:00,UA,2129,IAD,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,14.4,12.2,30.2
2024-02-22,21:30:00,21:20:00,WN,1690,LAS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,14.4,12.2,30.2
2024-02-22,22:00:00,22:03:00,DL,650,ATL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:05:00,22:04:00,UA,1827,EWR,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:05:00,21:59:00,AS,396,MCO,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:10:00,22:08:00,DL,486,BOS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:15:00,22:11:00,NK,744,LAS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:30:00,22:21:00,UA,2674,ORD,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:31:00,22:39:00,AA,2807,CLT,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:40:00,22:35:00,DL,953,JFK,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:51:00,22:54:00,AA,2818,MIA,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,13.9,12.2,30.18
2024-02-22,22:52:00,23:05:00,AA,2985,ORD,0,0,,0,0,0,0,0,350.0,3.0,0.0,10.0,13.9,12.2,30.17
2024-02-23,06:15:00,06:01:00,OO,3301,SFO,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:15:00,06:18:00,NK,260,LAS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:15:00,06:12:00,DL,820,SLC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:15:00,06:09:00,AS,1265,SEA,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:15:00,06:08:00,AA,2535,DFW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:20:00,08:06:00,DL,790,MSP,0,0,,100,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:20:00,06:21:00,AA,2925,MIA,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:25:00,06:19:00,AA,1651,CLT,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:25:00,06:15:00,OO,3743,LAX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:25:00,06:18:00,F9,1150,DEN,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:30:00,06:25:00,WN,1193,SMF,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:30:00,06:26:00,WN,1015,SJC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:30:00,06:39:00,DL,2492,ATL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:35:00,06:33:00,WN,2985,DAL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:35:00,06:27:00,OO,4723,LAX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:35:00,06:44:00,WN,955,AUS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:36:00,06:31:00,AA,625,PHX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:45:00,06:42:00,WN,237,OAK,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,10.6,9.4,30.08
2024-02-23,06:55:00,08:08:00,AA,2786,PHL,0,0,,73,0,4,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,06:55:00,06:52:00,WN,3914,PHX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,07:02:00,UA,1794,ORD,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,06:56:00,WN,2770,DEN,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,06:55:00,AS,1177,PDX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,07:21:00,HA,57,OGG,0,0,,17,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,06:55:00,WN,1089,LAS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,06:52:00,UA,2049,IAD,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:00:00,06:52:00,DL,2183,SEA,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:05:00,07:04:00,DL,930,JFK,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:10:00,07:43:00,UA,1763,SFO,0,0,,0,0,34,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:15:00,07:09:00,AA,373,DFW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:15:00,07:15:00,WN,606,MDW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:20:00,07:16:00,DL,949,DTW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:25:00,07:23:00,WN,3575,HNL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:30:00,07:26:00,WN,1378,SMF,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:30:00,07:22:00,WN,1343,SJC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:30:00,07:24:00,UA,427,EWR,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:35:00,07:28:00,DL,2529,ATL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,07:45:00,07:42:00,WN,1274,BWI,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,11.1,10.0,30.11
2024-02-23,08:00:00,07:56:00,AS,354,FLL,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:00:00,07:59:00,UA,2472,IAH,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:00:00,07:46:00,AS,322,IAD,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:00:00,08:03:00,AS,432,TPA,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:00:00,07:52:00,AS,1154,SEA,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:00:00,07:56:00,AS,390,BOS,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:15:00,08:16:00,WN,1108,PHX,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:15:00,08:20:00,AA,518,ORD,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:16:00,08:16:00,OO,3302,SFO,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:20:00,08:39:00,UA,1873,IAD,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:20:00,08:18:00,WN,1891,LAS,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:22:00,09:01:00,OO,3431,SJC,0,0,,30,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:25:00,08:20:00,WN,800,OAK,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:26:00,08:21:00,AA,1055,DFW,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:30:00,08:21:00,AS,297,EWR,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:30:00,08:58:00,DL,729,MSP,0,0,,16,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:35:00,08:32:00,WN,2629,DEN,0,0,,0,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:50:00,08:50:00,HA,15,HNL,0,0,,15,0,0,0,0,40.0,6.0,0.0,10.0,12.8,10.6,30.08
2024-02-23,08:55:00,08:51:00,UA,2476,DEN,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:00:00,08:52:00,OO,3316,STS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:00:00,09:01:00,WN,3590,SJC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:00:00,09:01:00,WN,1923,SMF,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:00:00,08:59:00,WN,382,BNA,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:15:00,09:20:00,WN,3826,STL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:20:00,09:14:00,OO,3398,SMF,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:25:00,09:23:00,WN,860,OAK,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:39:00,09:37:00,AA,433,PHL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:40:00,10:21:00,WN,966,SFO,0,0,,0,0,29,0,1,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:43:00,09:42:00,AS,24,JFK,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:47:00,09:40:00,AS,895,HNL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:50:00,09:44:00,WN,645,ELP,0,0,,0,0,18,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:50:00,09:46:00,AA,2015,DFW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,16.7,11.1,30.1
2024-02-23,09:55:00,10:50:00,AA,2983,PHX,0,0,,41,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,09:58:00,09:51:00,OO,3488,SLC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:05:00,10:03:00,WN,3577,MSY,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:05:00,10:02:00,UA,1478,IAH,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:15:00,10:15:00,WN,2582,DAL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:15:00,10:16:00,DL,812,SLC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:20:00,10:14:00,OO,3456,FAT,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:20:00,10:13:00,AS,829,OGG,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:23:00,10:58:00,UA,2309,SFO,0,0,,0,0,24,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:25:00,10:19:00,B6,530,FLL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:25:00,,AS,1073,PDX,0,1,A,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:29:00,10:48:00,AA,1954,CLT,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:30:00,10:28:00,WN,2010,SMF,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:30:00,10:29:00,WN,1458,SJC,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:37:00,10:37:00,OO,3399,SBP,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:40:00,10:39:00,WN,3827,DEN,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:40:00,10:38:00,OO,5249,LAX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:40:00,10:50:00,WN,3246,PHX,0,0,,9,0,5,0,1,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:50:00,10:49:00,AS,1259,SEA,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:50:00,11:26:00,AA,2366,DFW,0,0,,19,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:50:00,10:49:00,WN,1254,LAS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,20.0,10.6,30.08
2024-02-23,10:55:00,10:48:00,OO,4155,LAS,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,10:59:00,10:49:00,AS,530,AUS,0,0,,0,0,52,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,10:59:00,10:59:00,OO,3434,SFO,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:00:00,10:58:00,OO,4001,LAX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:05:00,11:01:00,UA,2325,ORD,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:05:00,12:31:00,DL,2268,SEA,0,0,,0,0,0,0,53,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:10:00,11:19:00,F9,1426,DFW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:15:00,11:58:00,WN,1336,OAK,0,0,,0,0,0,0,27,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:20:00,11:28:00,UA,489,DEN,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:25:00,11:22:00,WN,965,RNO,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:35:00,11:33:00,WN,2689,PHX,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:35:00,11:31:00,DL,725,ATL,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:40:00,11:52:00,WN,1467,MDW,0,0,,0,0,0,0,0,0.0,0.0,0.0,10.0,22.2,9.4,30.06
2024-02-23,11:55:00,11:48:00,NK,450,SJC,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,11:56:00,12:21:00,AS,320,MCO,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:00:00,12:14:00,WN,3386,AUS,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:00:00,12:23:00,WN,1308,SMF,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:00:00,12:01:00,WN,485,SJC,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:15:00,12:18:00,WN,943,ABQ,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:17:00,12:39:00,UA,1640,IAH,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:25:00,12:17:00,B6,620,BOS,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:30:00,12:27:00,DL,533,DTW,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:40:00,12:43:00,WN,2404,LAS,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:45:00,13:02:00,WN,572,SFO,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:45:00,12:36:00,AA,2122,PHX,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:46:00,12:39:00,OO,3329,SJC,0,0,,0,0,0,0,0,,5.0,0.0,10.0,21.1,11.7,30.05
2024-02-23,12:53:00,12:41:00,AS,1137,SEA,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,12:55:00,12:48:00,AA,1946,DFW,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:00:00,12:53:00,UA,2454,DEN,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:00:00,12:54:00,OO,3478,SFO,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:00:00,12:55:00,WN,558,SMF,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:00:00,13:17:00,WN,1680,SJC,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:02:00,12:58:00,DL,1668,SLC,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:05:00,13:00:00,WN,1579,OAK,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:05:00,13:01:00,UA,2221,IAD,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:07:00,14:01:00,B6,190,JFK,0,0,,32,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:15:00,13:13:00,WN,1706,HNL,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:30:00,13:29:00,UA,327,EWR,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:30:00,13:36:00,WN,1346,HOU,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:35:00,13:24:00,DL,2287,SEA,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:37:00,13:31:00,UA,2191,SFO,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:38:00,13:49:00,AA,582,CLT,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:38:00,13:38:00,AA,2131,ORD,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:40:00,13:42:00,WN,3070,DEN,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:50:00,13:45:00,DL,710,MSP,0,0,,0,0,0,0,0,320.0,4.0,0.0,10.0,21.1,9.4,29.99
2024-02-23,13:55:00,13:52:00,DL,798,JFK,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:00:00,14:15:00,WN,2567,SJC,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:00:00,14:15:00,WN,1660,SMF,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:10:00,14:19:00,WN,1540,PHX,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:15:00,14:12:00,WN,2063,DAL,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:20:00,14:21:00,WN,3225,LAS,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:22:00,14:17:00,OO,3324,RDM,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:25:00,14:52:00,AA,2885,DFW,0,0,,7,0,22,0,20,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:25:00,14:24:00,AS,1097,SEA,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:30:00,14:55:00,WN,165,TUS,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:30:00,14:30:00,DL,894,ATL,0,0,,0,0,21,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:31:00,14:38:00,NK,192,LAS,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:40:00,14:35:00,OO,3491,FAT,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:45:00,14:38:00,OO,3368,SMF,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:49:00,14:37:00,F9,2818,DEN,0,0,,0,0,0,0,0,300.0,10.0,0.0,10.0,22.8,8.3,29.98
2024-02-23,14:55:00,14:46:00,AS,1297,PDX,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:00:00,15:28:00,WN,1316,SLC,0,0,,3,0,0,0,13,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:00:00,15:00:00,WN,1988,SMF,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:00:00,15:51:00,WN,3527,SJC,0,0,,0,0,0,0,47,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:05:00,14:59:00,AA,1939,DFW,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:10:00,15:06:00,WN,3602,DEN,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:12:00,15:10:00,UA,2308,IAH,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:19:00,15:12:00,F9,1326,LAS,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:20:00,16:57:00,DL,2217,SEA,0,0,,0,0,0,0,79,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:25:00,15:51:00,WN,970,LAS,0,0,,6,0,18,0,20,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:25:00,15:27:00,WN,3112,OAK,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:30:00,15:27:00,OO,3346,MRY,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,15:41:00,15:42:00,OO,3357,SFO,0,0,,0,0,0,0,0,320.0,10.0,0.0,10.0,22.2,8.3,29.97
2024-02-23,16:00:00,15:57:00,WN,498,SMF,0,0,,0,0,0,0,0,290.0,8.0,0.0,10.0,19.4,11.1,29.99
2024-02-23,16:00:00,16:00:00,WN,2672,SJC,0,0,,0,0,0,0,0,290.0,8.0,0.0,10.0,19.4,11.1,29.99
2024-02-23,16:00:00,15:51:00,AS,1186,SEA,0,0,,0,0,0,0,0,290.0,8.0,0.0,10.0,19.4,11.1,29.99
2024-02-23,16:00:00,16:08:00,F9,3898,PHX,0,0,,0,0,0,0,0,290.0,8.0,0.0,10.0,19.4,11.1,29.99
